timestamp,distance,latitude,longitude,yaw,yaw precision,heading,delta,precision
2025-07-21 21:28:34.453245,28.223550762259794,38.94123734945792,-92.31886496750904,92.44,1.0,89.7311512697821,-2.7088487302178947,1
2025-07-21 21:28:35.677464,36.32739073612897,38.94128024075646,-92.31895523617472,92.44,1.0,97.33324143559994,4.893241435599947,1
2025-07-21 21:28:36.857697,37.513031189759396,38.94128608340014,-92.3189680522036,92.44,1.0,98.10133465019811,5.661334650198114,1
2025-07-21 21:28:38.450446,37.9977718539318,38.94128818356426,-92.31897332488677,92.44,1.0,98.35304648210752,5.913046482107518,1
2025-07-21 21:28:39.468621,38.20471079980645,38.94128881109948,-92.31897562456564,93.60639100000002,1.0,98.41325095757885,4.806859957578837,1
2025-07-21 21:28:40.653703,38.184474016615496,38.94128826662702,-92.31897549104964,97.35240043537,1.0,98.32591963233156,0.9735191969615613,1
2025-07-21 21:28:41.854017,37.95992783649192,38.94128695869347,-92.31897311116695,102.04385244117265,1.0,98.15370393987928,-3.8901485012933676,1
2025-07-21 21:28:43.103647,37.60658377257722,38.941284941339816,-92.31896935071008,106.52676047978787,1.0,97.88567347249135,-8.64108700729652,1
2025-07-21 21:28:44.251773,37.18747066771533,38.94128234366584,-92.31896491247751,109.03658673383796,1.0,97.52598445527329,-11.510602278564676,1
2025-07-21 21:28:45.472530,36.74785226057541,38.94127943604567,-92.31896026770566,108.89459503235614,1.0,97.10826409754551,-11.786330934810621,1
2025-07-21 21:28:47.102547,36.11753429186954,38.941275441086184,-92.31895354176278,99.56999137467317,1.0,96.52316921338749,-3.046822161285675,1
2025-07-21 21:28:48.258698,35.61689871674097,38.941272993314435,-92.31894806762314,88.59134405034132,1.0,96.17468028547424,7.5833362351329185,1
2025-07-21 21:28:49.472945,35.08655747235479,38.9412707606948,-92.31894220418384,88.45222529454087,1.0,95.86070660490813,7.408481310367264,1
2025-07-21 21:28:50.645425,34.55254484262684,38.94126851572784,-92.31893628701893,94.50536880525348,1.0,95.53558314548505,1.0302143402315664,1
2025-07-21 21:28:51.854893,34.003511619621584,38.94126576959832,-92.31893024027362,104.53494563509896,1.0,95.10846221812342,-9.426483416975543,1
2025-07-21 21:28:53.076553,33.483608564595755,38.94126252224065,-92.31892456085268,115.38450781289109,1.0,94.56787023156116,-20.81663758132993,1
2025-07-21 21:28:54.262093,33.00483040239593,38.941258721090996,-92.31891937165709,123.5677384281126,1.0,93.89849147316792,-29.669246954944683,1
2025-07-21 21:28:55.483763,32.55762449481286,38.94125440099767,-92.31891453117747,126.69656609761289,1.0,93.1051422881994,-33.591423809413484,1
2025-07-21 21:28:57.095259,31.978191054812942,38.9412482918707,-92.31890817155671,114.55067696637266,1.0,91.9431170168275,-22.607559949545163,1
2025-07-21 21:28:58.283389,31.500798917334738,38.941244083689625,-92.31890279458663,93.72197567773824,1.0,91.12116191885312,-2.600813758885124,1
2025-07-21 21:28:59.483396,30.977490343484778,38.94124035821377,-92.31889680593223,85.50238555215748,1.0,90.37383387932016,4.871448327162682,1
2025-07-21 21:29:01.089686,30.226192377954046,38.941235994044646,-92.31888811133027,81.08589452647804,1.0,89.46325233044145,8.377357803963406,1
2025-07-21 21:29:02.270456,29.637320242380223,38.9412330890066,-92.31888124614044,79.36563569306517,1.0,88.82803536169571,9.462399668630539,1
2025-07-21 21:29:03.484746,29.033034249756138,38.94123046274069,-92.31887417007475,78.23952949093346,1.0,88.22714045443453,9.98761096350107,1
2025-07-21 21:29:05.066632,28.195757037844828,38.94122729756576,-92.31886432912599,77.12457624255518,1.0,87.45876937616069,10.33419313360551,1
2025-07-21 21:29:06.266066,27.550580944089813,38.94122510725792,-92.31885672135047,76.45958892908625,1.0,86.89208974895647,10.432500819870214,1
2025-07-21 21:29:07.474880,26.898177651199166,38.94122309585879,-92.31884901191543,75.94119041131152,1.0,86.33937224711279,10.398181835801267,1
2025-07-21 21:29:08.652743,26.250602373153185,38.941221225653905,-92.31884134139943,75.51068797242912,1.0,85.79395063659179,10.283262664162663,1
2025-07-21 21:29:09.843749,25.591474145796546,38.94121940922976,-92.31883351361634,75.37746582752618,1.0,85.23179857053107,9.854332743004889,1
2025-07-21 21:29:11.085777,24.93880947538811,38.94121768452984,-92.31882574181414,75.20851258163233,1.0,84.66435298153435,9.455840399902016,1
2025-07-21 21:29:12.491505,24.078043613986534,38.94121550112906,-92.31881545833137,74.81712892270151,1.0,83.89231565268494,9.075186729983429,1
2025-07-21 21:29:14.093131,23.228731582069006,38.941213416752454,-92.31880526902401,74.53076861943883,1.0,83.09258342851263,8.561814809073795,1
2025-07-21 21:29:15.278457,22.58572208542206,38.941211878594494,-92.31879752412887,74.29863058186909,1.0,82.45748115997569,8.158850578106595,1
2025-07-21 21:29:16.450359,21.942845340985507,38.94121038733313,-92.31878975516567,74.05292294189474,1.0,81.79794488693528,7.745021945040548,1
2025-07-21 21:29:17.480078,21.318493813157136,38.94120898514935,-92.31878218482667,73.90658545884425,1.0,81.13213920284008,7.225553743995832,1
2025-07-21 21:29:18.850255,20.507165835416494,38.94120718584776,-92.31877229844132,73.6895165628533,2.0,80.2115278069066,6.522011244053303,1
2025-07-21 21:29:20.087531,19.898136976015916,38.94120585926363,-92.31876483908279,73.40695424871876,2.0,79.47713082915931,6.070176580440545,1
2025-07-21 21:29:21.290349,19.2816792563515,38.94120455833023,-92.31875725774394,73.29425330058217,2.0,78.69866291181081,5.404409611228644,1
