distance,latitude,longitude,yaw,heading,delta,precision
10208043.854242193,0.0,0.0,65.88,-51.0358202674189,-116.9158202674189,nan
10208043.854242193,0.0,0.0,65.88,-51.0358202674189,-116.9158202674189,nan
10208043.854242193,0.0,0.0,65.88,-51.0358202674189,-116.9158202674189,nan
10208043.854242193,0.0,0.0,65.88,-51.0358202674189,-116.9158202674189,nan
10208043.854242193,0.0,0.0,65.88,-51.0358202674189,-116.9158202674189,nan
10208043.854242193,0.0,0.0,65.89,-51.0358202674189,-116.9258202674189,nan
10208043.854242193,0.0,0.0,65.88,-51.0358202674189,-116.9158202674189,nan
10208043.854242193,0.0,0.0,65.88,-51.0358202674189,-116.9158202674189,nan
10208043.854242193,0.0,0.0,65.88,-51.0358202674189,-116.9158202674189,nan
10208043.854242193,0.0,0.0,65.85,-51.0358202674189,-116.8858202674189,nan
10208043.854242193,0.0,0.0,65.85,-51.0358202674189,-116.8858202674189,nan
10208043.854242193,0.0,0.0,65.85,-51.0358202674189,-116.8858202674189,nan
10208043.854242193,0.0,0.0,65.85,-51.0358202674189,-116.8858202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.84,-51.0358202674189,-116.8758202674189,nan
10208043.854242193,0.0,0.0,65.83,-51.0358202674189,-116.8658202674189,nan
10208043.854242193,0.0,0.0,65.83,-51.0358202674189,-116.8658202674189,nan
10208043.854242193,0.0,0.0,65.83,-51.0358202674189,-116.8658202674189,nan
10208043.854242193,0.0,0.0,65.83,-51.0358202674189,-116.8658202674189,nan
10208043.854242193,0.0,0.0,65.83,-51.0358202674189,-116.8658202674189,nan
10208043.854242193,0.0,0.0,65.83,-51.0358202674189,-116.8658202674189,nan
10208043.854242193,0.0,0.0,65.83,-51.0358202674189,-116.8658202674189,nan
10208043.854242193,0.0,0.0,65.83,-51.0358202674189,-116.8658202674189,nan
10208043.854242193,0.0,0.0,65.83,-51.0358202674189,-116.8658202674189,nan
10208043.854242193,0.0,0.0,65.83,-51.0358202674189,-116.8658202674189,nan
10208043.854242193,0.0,0.0,65.83,-51.0358202674189,-116.8658202674189,nan
10208043.854242193,0.0,0.0,65.83,-51.0358202674189,-116.8658202674189,nan
10208043.854242193,0.0,0.0,65.83,-51.0358202674189,-116.8658202674189,nan
