distance,latitude,longitude,yaw,heading,delta,precision
12.506019395219457,38.94122578,-92.31868230333333,-62.45,83.4855418490614,21.035541849061403,300
12.534892232320656,38.941226119183625,-92.31868268835258,-62.45,83.6740911292037,21.2240911292037,300
12.561032470434798,38.9412265084455,-92.31868304693388,-62.45,83.885910816727,21.435910816727002,300
12.584362451374634,38.94122692556143,-92.31868337456018,-62.45,84.10962095836413,21.65962095836413,300
12.606197920169372,38.94122734783792,-92.31868368325878,-62.45,84.33436037111528,21.884360371115278,300
12.627570983801938,38.94122776359389,-92.31868398354278,-62.45,84.55473102864596,22.104731028645958,300
12.51039176747025,38.94122810337336,-92.31868266382519,-61.73,84.6773812812911,22.947381281291108,300
12.04091241269109,38.941228623507435,-92.31867727416197,-52.76,84.745652513305,31.985652513305006,300
11.320408331876303,38.94122969856264,-92.31866903380147,-47.85,85.01782027946103,37.16782027946103,300
10.449741815622986,38.94123179698089,-92.31865914982191,-28.38,85.88534158122718,57.505341581227185,300
9.559048566347508,38.94123534515168,-92.31864908624839,-3.74,87.87014381312525,84.13014381312526,300
8.80197481464092,38.94123936589237,-92.3186404033923,3.36,90.59777202422009,93.95777202422009,300
8.183907835265316,38.94124228266912,-92.31863314010148,2.83,92.91481661586835,95.74481661586834,300
7.668646188098212,38.94124451115016,-92.31862697184074,2.29,94.96693606564673,97.25693606564674,300
7.233558348162959,38.94124577710257,-92.31862175492208,1.9,96.38731739657817,98.28731739657817,300
6.859878789291683,38.9412469240518,-92.31861721755777,1.72,97.81069582878445,99.53069582878445,300
6.5356950288162095,38.941247910821666,-92.31861323846348,1.71,99.17380699153449,100.88380699153448,300
6.254912355965146,38.9412487687699,-92.31860975276233,1.71,100.47687527394748,102.18687527394748,300
6.012859470764796,38.941249552243086,-92.31860670283713,1.71,101.75033220914065,103.46033220914065,300
5.804614710755686,38.94125027979401,-92.31860403268378,1.72,102.996447370488,104.716447370488,300
5.629644201248154,38.941251303592,-92.31860162637076,1.8,104.60193508650201,106.40193508650201,300
5.482425684524213,38.941252329810915,-92.3185994967966,1.8,106.24143839901137,108.04143839901137,300
5.357471149322565,38.9412532698335,-92.31859761596588,1.79,107.80143019920035,109.59143019920036,300
5.251729157054548,38.94125412286214,-92.3185959588859,1.8,109.26488109597653,111.06488109597653,300
5.1638814085033635,38.941254899760224,-92.31859451592251,1.79,110.62669986747176,112.41669986747176,300
5.090613946370269,38.94125582188382,-92.31859314142437,-17.05,112.17830040800959,95.1283004080096,300
4.978963388436241,38.94125864701418,-92.31859007461163,-43.09,116.68266171044479,73.59266171044479,300
4.834218264110386,38.94126309128066,-92.31858476577577,-44.9,124.38280829790352,79.48280829790352,300
6.7402310125893585,38.941272441587216,-92.31860324158662,-24.22,124.00608235463574,99.78608235463574,1
8.025619310277504,38.94128324043383,-92.31861149368012,-18.99,128.26678879118754,109.27678879118754,1
9.01915878712659,38.94129389686988,-92.31861485766045,-11.81,133.03778634959053,121.22778634959053,1
9.809846688554062,38.941303262435476,-92.31861571478223,-11.73,137.1916293470194,125.46162934701938,1
10.467419684594532,38.94131154480868,-92.3186150438377,-12.32,140.85279323398163,128.53279323398164,1
11.020396364357332,38.94131884867244,-92.31861330670087,-12.24,144.1260255329836,131.88602553298358,1
11.492830288460302,38.94132530542991,-92.3186108472783,-12.43,147.08407498350482,134.6540749835048,1
11.905913122352407,38.94133107347725,-92.31860789735694,-12.15,149.79301907350498,137.64301907350497,1
12.73412072864435,38.941341037149144,-92.3186043112216,-10.4,153.5096693177536,143.1096693177536,1
14.169127176505517,38.941356493439706,-92.31860062160088,-9.06,157.7683878471978,148.7083878471978,1
16.199016162163925,38.94137693249135,-92.31859713924852,-10.58,161.79919241173081,151.2191924117308,1
18.777616318473815,38.941401898791106,-92.31859365671305,-12.67,165.3202701578673,152.6502701578673,1
21.861714663338173,38.94143100400267,-92.3185902557681,-16.22,168.2166705062773,151.9966705062773,2
25.401812199102334,38.94146387344639,-92.31858693933673,-16.62,170.53413490919274,153.91413490919274,1
29.34985080823955,38.941500148341404,-92.31858373514162,-19.59,172.36305734379164,152.77305734379163,2
33.6388666793336,38.94153931832828,-92.31858033126944,-21.83,173.84608940189946,152.01608940189948,2
37.94349899664879,38.94157848273036,-92.31857676811028,-19.9,175.01377110805663,155.11377110805662,1
41.905349742811765,38.94161443308218,-92.31857339174572,-21.04,175.88660245689664,154.84660245689665,1
45.50180393879611,38.94164701241694,-92.31857015803648,-20.68,176.5650831240472,155.88508312404718,1
49.00941442575467,38.941678736124025,-92.3185670938118,-21.94,177.12144127672786,155.18144127672787,1
52.77290306392975,38.94171269054896,-92.31856512984109,1.4,177.5114814992544,178.9114814992544,1
56.66244374428627,38.94174758803853,-92.31856849696676,32.74,177.3876615843318,210.1276615843318,1
60.44263549517967,38.941781210704455,-92.31857890220108,57.0,176.69700235683433,233.69700235683433,1
63.968436408129925,38.941812071619374,-92.31859628956578,64.82,175.52933980283956,240.34933980283955,2
67.26047494522639,38.94184008706926,-92.31862026107942,64.44,173.9753093269553,238.4153093269553,1
70.37317838952117,38.9418654587326,-92.31865006616623,65.68,172.12894484478102,237.80894484478102,1
73.37066352803056,38.94188845960172,-92.318685177426,63.74,170.0529974569971,233.7929974569971,1
76.32853897576611,38.94190947286573,-92.31872516268336,61.42,167.7985334293652,229.2185334293652,1
79.30605704767781,38.94192877722538,-92.31876952672785,61.36,165.41621298451344,226.77621298451345,1
82.33950381899457,38.94194648232385,-92.31881782337217,62.18,162.9474773579849,225.1274773579849,1
85.46206813215775,38.94196270115896,-92.31886969802991,63.92,160.42563126002915,224.34563126002917,1
88.68662200455525,38.94197746684774,-92.31892459790012,63.21,157.88995919809668,221.09995919809668,1
91.89309462432493,38.94199122536975,-92.31897733195323,53.13,155.61383408638972,208.7438340863897,1
