longitude,latitude
-92.31965400256638,38.94254807636976	
-92.31977986275966,38.94254913433272	
-92.31990327114949,38.942551198508035	
-92.32001208284804,38.94255326	
-92.32014610701333,38.942551198508035	
-92.32026288054348,38.94255223059567	

