timestamp,Robot state,Time difference,target lat,target lon,distance,latitude,longitude,RTK precision,yaw,yaw precision,Speed,heading,delta,Xr,Yr,Curvature,Omega
2025-08-01 19:05:06.809488,manual,0.0,0,0,5785.846834787868,38.9412756649995,-92.31894279249978,1,104.11,2.0,0.0,130.7073111061113,26.59731110611129,0,0,0.0,0.0
2025-08-01 19:05:07.183870,manual,0.0,0,0,5785.846790769081,38.941275669717896,-92.31894278660909,1,104.11,2.0,0.0,130.70731833873006,26.597318338730062,0,0,0.0,0.0
2025-08-01 19:05:07.590770,manual,0.0,0,0,5785.846556713915,38.94127566807358,-92.31894278485792,1,104.11,2.0,0.0,130.70731794544594,26.597317945445937,0,0,0.0,0.0
2025-08-01 19:05:07.987774,manual,0.0,0,0,5785.846695520378,38.941275670532626,-92.31894278425504,1,104.11,2.0,0.0,130.70732033518846,26.597320335188456,0,0,0.0,0.0
2025-08-01 19:05:08.380730,manual,0.0,0,0,5785.84721184614,38.94127567243689,-92.31894279002412,1,104.11,2.0,0.0,130.7073186986189,26.597318698618906,0,0,0.0,0.0
2025-08-01 19:05:08.801455,manual,0.0,0,0,5785.847973744159,38.941275675851685,-92.31894279786802,1,104.11,2.0,0.0,130.7073171626805,26.59731716268051,0,0,0.0,0.0
2025-08-01 19:05:09.196104,manual,0.0,0,0,5785.848391252197,38.94127567816904,-92.31894280167289,1,104.11,2.0,0.0,130.7073169693237,26.5973169693237,0,0,0.0,0.0
2025-08-01 19:05:09.656628,manual,0.0,0,0,5785.848658809693,38.94127567783287,-92.31894280612579,1,104.11,2.0,0.0,130.7073141986419,26.59731419864191,0,0,0.0,0.0
2025-08-01 19:05:10.196615,auto,0.0,38.94123712,-92.31887569,5785.849454617327,38.9412756797611,-92.31894281613128,1,104.11,2.0,0.6,130.7073102130644,26.597310213064404,6.663340633044295,-2.738211236445243,-0.10552298851247875,-0.09745290640162091
2025-08-01 19:05:11.016782,auto,0.0,38.94123712,-92.31887569,5785.809415757453,38.941275457796905,-92.31894245094756,1,105.06691000000001,2.0,0.6,130.70732914768382,25.640419147683815,6.6731063161999,-2.7029027263057603,-0.10428663889905423,-0.09688032566478542
2025-08-01 19:05:11.802243,auto,0.0,38.94123712,-92.31887569,5785.656805248297,38.9412746446715,-92.31894102263034,1,106.90788013,2.0,0.6,130.70744914152849,23.79956901152849,6.658017538150676,-2.5248383837313226,-0.09959127741107024,-0.09467425715048584
2025-08-01 19:05:12.589100,auto,0.0,38.94123712,-92.31887569,5785.425363421078,38.94127337704738,-92.318938894649,1,109.26946288458998,2.0,0.6,130.70758102243752,21.43811813784754,6.572073762340674,-2.2248621861549496,-0.09242883750585398,-0.09120633407569267
2025-08-01 19:05:13.228420,auto,0.0,38.94123712,-92.31887569,5785.165980402924,38.941271911312455,-92.3189365596236,1,111.65214576941437,2.0,0.6,130.70766332316632,19.05551755375194,6.426384367508648,-1.8840602639452595,-0.08401962629561426,-0.08695841745688154
