timestamp,Robot state,Time difference,distance,latitude,longitude,RTK precision,yaw,yaw precision,Speed,heading,delta,Xr,Yr,Curvature,Omega
2025-07-30 22:33:17.987672,manual,0.0,5782.035470229618,38.94123850333333,-92.31892575833334,2,64.97,0.0,,130.68580302722222,65.71580302722222,,,,
2025-07-30 22:33:18.388933,manual,0.0,5782.035182553551,38.94123849333333,-92.318925765,2,64.97,0.0,,130.68579094300563,65.71579094300563,,,,
2025-07-30 22:33:18.818589,manual,0.0,5782.036333148902,38.94123850166667,-92.31892577333333,2,64.97,0.0,,130.6857932447653,65.71579324476531,,,,
2025-07-30 22:33:19.208782,manual,0.0,5782.037897936836,38.941238506666664,-92.31892579166667,2,64.97,0.0,,130.68578716811092,65.71578716811092,,,,
2025-07-30 22:33:19.597643,manual,0.0,5782.037897936836,38.941238506666664,-92.31892579166667,2,64.97,0.0,,130.68578716811092,65.71578716811092,,,,
2025-07-30 22:33:19.993181,manual,0.0,5782.040003542109,38.941238526666666,-92.31892580166667,2,64.97,0.0,,130.68579828557603,65.71579828557603,,,,
2025-07-30 22:33:20.597229,auto,0.0,5782.03672774966,38.94123850879199,-92.31892577147448,2,65.0,0.0,0.6,130.68580023793064,65.68580023793064,3.945123067415625,-2.2219127962381773,-0.21676254311349982,-0.44695453877704544
2025-07-30 22:33:21.237763,auto,0.0,5782.010700711726,38.94123839231771,-92.31892550335455,2,68.6819,0.0,0.6,130.68585288640006,62.00395288640006,3.9778047451575973,-2.160352184759228,-0.2108683929791587,-0.4408359229572752
2025-07-30 22:33:21.985255,auto,0.0,5781.874314717684,38.941237875827355,-92.31892399462046,2,77.7663917,0.0,0.6,130.6862652284818,52.9198735284818,4.125468063392725,-1.709053233858163,-0.17141657590984902,-0.3974638554114284
2025-07-30 22:33:22.578047,auto,0.0,5781.696152809983,38.94123712796509,-92.31892210462048,2,86.6873123531,0.0,0.6,130.686697530184,43.99938517708401,4.212091845297467,-0.9478696845671344,-0.10170180293435935,-0.30615091308749287
2025-07-30 22:33:23.229901,auto,0.0,5781.477428740321,38.94123604464786,-92.31891996691138,2,96.1814381371133,0.0,0.6,130.68698811969384,34.50554998258053,4.137572276777478,-0.16574168275667084,-0.019331886368349645,-0.13347758792048586
2025-07-30 22:33:23.987022,auto,0.0,5781.198388720248,38.94123446718217,-92.31891745569897,2,104.43700328102986,0.0,0.6,130.68707474847045,26.25007146744059,3.891565732044652,0.6239783367910985,0.08033900947172874,0.2721037139201617
2025-07-30 22:33:24.591472,auto,0.0,5780.905431366068,38.94123276369475,-92.31891487157075,2,106.58562212539323,0.0,0.6,130.68709686424495,24.10147473885172,3.541136491935072,1.161896516099253,0.16730391598642325,0.392666893146198
