timestamp,Robot state,Time difference,distance,latitude,longitude,RTK precision,yaw,yaw precision,Speed,heading,delta,Xr,Yr,Curvature,Omega
2025-07-30 22:22:48.616121,manual,0.0,5781.082935571454,38.941230231666665,-92.31892037666667,2,66.48,1.0,,130.68190121718425,64.20190121718424,,,,
2025-07-30 22:22:49.030926,manual,0.0,5781.085138915614,38.94123025,-92.31892039,2,66.4851,1.0,,130.68190908044187,64.19680908044187,,,,
2025-07-30 22:22:49.417945,manual,0.0,5781.085202244313,38.94123024333334,-92.31892039833333,2,66.487599,1.0,,130.68189884749808,64.19429984749807,,,,
2025-07-30 22:22:49.818644,manual,0.0,5781.086076726286,38.94123024333334,-92.31892041166667,2,66.48882351,1.0,,130.68189138917097,64.19306787917097,,,,
2025-07-30 22:22:50.223450,manual,0.0,5781.084431428818,38.94123022666667,-92.318920405,2,66.4894235199,1.0,,130.68188118962323,64.19245766972323,,,,
2025-07-30 22:22:50.627913,manual,0.0,5781.084074655125,38.94123023833333,-92.31892038666666,2,66.489717524751,1.0,,130.68190119492812,64.19218367017712,,,,
2025-07-30 22:22:51.033265,manual,0.0,5781.084333614126,38.94123022833333,-92.31892040166667,2,66.48986158712799,1.0,,130.6818844470665,64.1920228599385,,,,
2025-07-30 22:22:51.425116,manual,0.0,5781.086692249756,38.94123025333333,-92.31892041,2,66.48993217769271,1.0,,130.68190067868426,64.19196850099155,,,,
2025-07-30 22:22:51.838074,manual,0.0,5781.084667188794,38.941230245,-92.31892038833334,2,66.48996676706943,1.0,,130.6819058341219,64.19193906705246,,,,
2025-07-30 22:22:52.245034,manual,0.0,5781.086985487962,38.94123028,-92.318920385,2,66.48998371586401,1.0,,130.6819369489906,64.19195323312658,,,,
2025-07-30 22:22:52.608736,manual,0.0,5781.087296278445,38.94123026166667,-92.31892041,2,66.48999202077337,1.0,,130.6819076430437,64.19191562227033,,,,
2025-07-30 22:22:53.038195,manual,0.0,5781.088038253355,38.94123029,-92.31892039,2,66.48999609017895,1.0,,130.68194250933698,64.19194641915803,,,,
2025-07-30 22:22:53.414285,manual,0.0,5781.086001696654,38.94123028,-92.31892037,2,66.48999808418768,1.0,,130.68194533961451,64.19194725542684,,,,
2025-07-30 22:22:53.830989,manual,0.0,5781.088268368813,38.94123029166666,-92.31892039166667,2,66.48999906125195,1.0,,130.6819429699096,64.19194390865766,,,,
2025-07-30 22:22:54.266021,manual,0.0,5781.085581801165,38.941230266666665,-92.31892037833333,2,66.48999954001346,1.0,,130.6819295351993,64.19192999518583,,,,
2025-07-30 22:22:54.605460,manual,0.0,5781.0881879002445,38.94123028,-92.31892040333334,2,66.48999977460659,1.0,,130.68192669378067,64.19192691917408,,,,
2025-07-30 22:22:55.220923,auto,0.0,5781.0857652171235,38.941230258125216,-92.3189203905696,2,66.48999992269006,1.0,0.6,130.68191555224558,64.19191562955552,3.9416790611369517,-1.09240831223625,-0.13059126394924211,-0.34691916761058555
2025-07-30 22:22:56.034434,auto,0.0,5781.052980451262,38.94123015004861,-92.31892001013826,2,70.25652997348269,1.0,0.6,130.68203803464397,60.42550806116128,3.9567952086054556,-1.021163892997777,-0.122302371066363,-0.3357288566310024
2025-07-30 22:22:56.827995,auto,0.0,5780.916475259863,38.941229691966164,-92.31891843507742,2,78.19053978090456,1.0,0.6,130.68253627183313,52.49199649092857,3.976982569971245,-0.6021381397739575,-0.07443471195629352,-0.2619141663578358
2025-07-30 22:22:57.597455,auto,0.0,5780.695498846917,38.94122880287538,-92.31891604839842,2,87.22456514485027,1.0,0.6,130.68312835067073,43.458563205820454,3.8711288079355453,0.09434767674966293,0.012584271133040831,0.10769245227131952
2025-07-30 22:22:58.254637,auto,0.0,5780.443139520924,38.94122772116893,-92.31891339608329,2,91.38346584468366,1.0,0.6,130.68370810008372,39.300242255400065,3.6132189178841827,0.712613823897606,0.10508072299715708,0.3111951065074449
2025-07-30 22:22:59.038300,auto,0.0,5780.142596333869,38.94122647478546,-92.31891019107755,2,90.2098087847265,1.0,0.6,130.68445948477316,40.47465070004665,3.332909453679325,0.9785686736610435,0.16220424955890958,0.38663605159567194
2025-07-30 22:22:59.813380,auto,0.0,5779.81743484256,38.94122533151364,-92.3189064967095,2,84.1117144131612,1.0,0.6,130.68557095023732,46.573856537076125,3.0923854897548733,0.9481903127096382,0.1812651898383908,0.4087223984014835
2025-07-30 22:23:00.404492,auto,0.0,5779.500510382364,38.94122441273805,-92.31890267976068,2,75.74871804371429,1.0,0.5960813018728811,130.686938789286,54.9382207455717,2.882820207409453,0.735564766582709,0.166197253015119,0.39136605419828335
2025-07-30 22:23:01.209484,auto,0.0,5779.203988014819,38.94122396043823,-92.31889865821294,2,62.949220288994,1.0,0.5417789948713171,130.68881121169275,67.73959092269875,2.675234494824096,0.3943705918918863,0.10786340272846627,0.3152886169124324
2025-07-30 22:23:02.037836,auto,0.0,5778.933559022903,38.94122414323934,-92.31889433235803,2,50.083602559124955,1.0,0.48269231429781756,130.69138503752015,80.6077824783952,2.4092285778092757,0.003324553937737784,0.0011455301916187815,0.03249185474231763
2025-07-30 22:23:02.836830,auto,0.0,5778.69254424156,38.94122481419118,-92.31888991516983,2,42.37045567777986,1.0,0.41537513373975293,130.69441828104226,88.3239626032624,2.058513850672431,-0.24662519312816722,-0.1147546732980285,-0.3252044078905805
2025-07-30 22:23:03.609661,auto,0.0,5778.461972434867,38.941225703706934,-92.31888541531511,2,42.46216629747849,1.0,0.345173705823017,130.6976807537033,88.23551445622482,15.024716364259252,-15.942673740245974,-0.06644013358250235,-0.24744944354278542
