timestamp,Robot state,Time difference,target lat,target lon,distance,latitude,longitude,RTK precision,yaw,yaw precision,Speed,heading,delta,Xr,Yr,Curvature,Omega
2025-07-31 23:14:26.377624,manual,0.0,0,0,5783.500543322354,38.941228578333416,-92.31895905833308,1,92.7,1.0,0.0,130.65889154631714,37.95889154631713,0,0,0.0,0.0
2025-07-31 23:14:26.784740,manual,0.0,0,0,5783.5001106391355,38.94122857742382,-92.31895905274261,1,92.7,1.0,0.0,130.65889391059818,37.95889391059818,0,0,0.0,0.0
2025-07-31 23:14:27.192972,manual,0.0,0,0,5783.499037319094,38.941228572678895,-92.31895904162288,1,92.7,1.0,0.0,130.658896160052,37.95889616005199,0,0,0.0,0.0
2025-07-31 23:14:27.578382,manual,0.0,0,0,5783.4982895227695,38.94122857053538,-92.31895903259208,1,92.7,1.0,0.0,130.65889941594133,37.95889941594133,0,0,0.0,0.0
2025-07-31 23:14:27.966142,manual,0.0,0,0,5783.4978867954405,38.941228569787114,-92.31895902728004,1,92.7,1.0,0.0,130.6589017594304,37.95890175943039,0,0,0.0,0.0
2025-07-31 23:14:28.561939,auto,0.0,38.94123712,-92.31887569,5783.496646780204,38.941228561642866,-92.31895901737332,1,92.7,1.0,0.6,130.65890049027604,37.95890049027604,7.141806298327978,1.287370487880548,0.048891150645831195,0.21226889653267156
2025-07-31 23:14:29.197785,auto,0.0,38.94123712,-92.31887569,5783.485462294538,38.94122859383242,-92.31895881135478,1,91.23591000000002,1.0,0.6,130.65904252999363,39.42313252999361,7.149053961748713,1.2462891835059557,0.04733144319686513,0.20885559137890206
2025-07-31 23:14:29.973884,auto,0.0,38.94123712,-92.31887569,5783.39158758837,38.941228698124824,-92.31895726534674,1,87.40771713000001,1.0,0.6,130.65999373731074,43.25227660731073,7.139857637121316,0.9398550553841646,0.036245231115658506,0.18276653138961435
2025-07-31 23:14:30.565028,auto,0.0,38.94123712,-92.31887569,5783.272347371144,38.94122895188368,-92.31895516761966,1,83.27101697559,1.0,0.6,130.6613782500388,47.39036127444881,7.0348840997504185,0.4450044825997919,0.017912085673097593,0.1284825986518281
2025-07-31 23:14:31.197131,auto,0.0,38.94123712,-92.31887569,5783.135146512511,38.94122934814358,-92.31895263868931,1,79.27371882262737,1.0,0.6,130.66312292840917,51.38940410578179,6.850324840431189,-0.08055376664874625,-0.00343268116723769,-0.05624552394392157
2025-07-31 23:14:31.980076,auto,0.0,38.94123712,-92.31887569,5782.964799529322,38.94122990886123,-92.31894942277621,1,76.94564555616118,1.0,0.6,130.6653891444017,53.71974358824052,6.587535027142383,-0.5017752605807723,-0.022992219691768782,-0.14556658156298824
2025-07-31 23:14:32.777171,auto,0.0,38.94123712,-92.31887569,5782.767661769963,38.94123055184559,-92.3189457074562,1,76.9506964257633,1.0,0.6,130.66800343445425,53.71730700869095,6.271191021360212,-0.6776409879949639,-0.03406340797837247,-0.17718023815558007
2025-07-31 23:14:33.574483,auto,0.0,38.94123712,-92.31887569,5782.543815684977,38.94123117405744,-92.31894160774385,1,78.99788887403682,1.0,0.6,130.6708154600402,51.67292658600337,5.9389960411049225,-0.5902498624015544,-0.03314142173340187,-0.17476594138877052
2025-07-31 23:14:34.194905,auto,0.0,38.94123712,-92.31887569,5782.315951020545,38.941231709177686,-92.31893754277736,1,81.70611588379464,1.0,0.6,130.6735354966846,48.967419612889955,5.598790827776956,-0.35389559957375816,-0.022489766377811252,-0.14396724868452146
2025-07-31 23:14:34.975061,auto,0.0,38.94123712,-92.31887569,5782.0576365712695,38.941232131214136,-92.31893313833102,1,85.35984774814156,1.0,0.6,130.67635109161074,45.31650334346918,5.244422518195202,-0.05576700834500181,-0.004054738881484001,-0.06112975832747628
2025-07-31 23:14:35.589025,auto,0.0,38.94123712,-92.31887569,5781.799154759151,38.941232433291084,-92.31892886368192,1,87.96004777761254,1.0,0.6,130.67899410103195,42.7189463234194,4.86111170399524,0.22993989157073885,0.019417909838309846,0.13377423409231823
2025-07-31 23:14:36.368656,auto,0.0,38.94123712,-92.31887569,5781.515871457777,38.94123266993385,-92.31892428301009,1,88.37461638772109,1.0,0.6,130.68175383340792,42.307137445686834,4.471104802361861,0.3756031904610577,0.03731431340786127,0.1854423663478358
2025-07-31 23:14:37.188427,auto,0.0,38.94123712,-92.31887569,5781.224596387365,38.941232929760666,-92.31891955465296,1,86.57362342098833,1.0,0.6,130.68461582413335,44.11099240314502,4.071543716951356,0.333508456658518,0.039968186138258505,0.191923631543953
2025-07-31 23:14:37.986319,auto,0.0,38.94123712,-92.31887569,5780.934244121959,38.94123330717368,-92.31891471016945,1,83.00307283339899,1.0,0.6,130.68764133411244,47.68456850071345,3.6700331697713886,0.1545653219407785,0.02291038813330244,0.14530730781227602
2025-07-31 23:14:38.784217,auto,0.0,38.94123712,-92.31887569,5780.65550477424,38.94123412696682,-92.31890955346955,2,78.80468398185586,1.0,0.6,130.6912115238453,51.88652754198945,3.2490595687248285,-0.07460347224130148,-0.01412683182339607,-0.1141020955479864
2025-07-31 23:14:39.583867,auto,0.0,38.94123712,-92.31887569,5780.380806811735,38.94123511265838,-92.31890427463014,2,77.28870660577657,1.0,0.557754137243422,130.69498904080868,53.40628243503211,2.7694337048020006,-0.2832592462929831,-0.07309917121928279,-0.25955384064908577
2025-07-31 23:14:40.370115,auto,0.0,38.94123712,-92.31887569,5780.098918461092,38.9412360157169,-92.31889897712463,2,79.03816636578136,1.0,0.4646674215476221,130.69870831068582,51.66054194490445,2.29863268909713,-0.30866581117620273,-0.11476726802610702,-0.32522225356340584
2025-07-31 23:14:41.203435,auto,0.0,38.94123712,-92.31887569,5779.801706950302,38.9412366993708,-92.31889368819505,2,84.395961063463,1.0,0.37198371135497793,130.70223979725037,46.306278733787366,1.845208711010278,-0.20587400578023107,-0.11944490741851399,-0.3317837046584755
2025-07-31 23:14:41.998215,auto,0.0,38.94123573,-92.31881579,5779.482228664752,38.94123702010078,-92.31888846073171,2,92.37759464476781,1.0,0.32011452952831804,130.70543395873418,38.327839313966365,6.555792536615616,-0.4546725078543217,-0.021056894923156336,-0.1393055431818163
2025-07-31 23:14:42.794065,auto,0.0,38.94123573,-92.31881579,5779.1399661132255,38.94123696652928,-92.31888329951389,2,99.25274496315537,1.0,0.6,130.70827859249704,31.455533629341673,6.110834054580016,0.3884339232813077,0.020720247681121854,0.13818748229460548
2025-07-31 23:14:43.569845,auto,0.0,38.94123573,-92.31881579,5778.780482402026,38.94123666094082,-92.3188781541974,2,101.8821215223623,1.0,0.6,130.71090405146728,28.828782529104984,5.605347689859701,0.9081033850328847,0.05632596488667173,0.227837681781475
2025-07-31 23:14:44.173959,auto,0.0,38.94123573,-92.31881579,5778.436566401275,38.941236284358446,-92.31887332471841,2,101.27541768217026,1.0,0.6,130.71329364091645,29.43787595874619,5.147874976471524,0.996195953285852,0.07246900043144867,0.2584326426704318
